gyro_x,gyro_y,gyro_z,time_combined
0.0226687621325254,0.2025144249200821,0.2478197067975998,1.28
-0.0209644678980112,0.1745891571044922,0.2181491106748581,1.28
0.0139421159401535,0.1833158135414123,0.1221560016274452,1.29
0.0087061282247304,0.085577368736267,0.1256466507911682,1.29
-0.1029949411749839,0.0332174934446811,0.1256466507911682,1.3
-0.1815347522497177,0.0262361746281385,0.0593241490423679,1.3
-0.0192191395908594,-0.0278690326958894,0.01918157748878,1.31
-0.0122378226369619,-0.0348503477871418,0.0488521754741668,1.31
0.0610660053789615,-0.0069250809028744,-0.0192156676203012,1.32
-0.2251679897308349,0.0262361746281385,-0.1466246992349624,1.32
0.0558300167322158,0.1100119799375534,-0.3787534832954407,1.33
0.2774868309497833,0.1780798137187957,-0.5375784635543823,1.33
0.3856972455978393,0.1658625155687332,-0.6230995655059814,1.34
0.5741928219795227,0.1641171872615814,-0.5899383425712585,1.34
0.4729637205600738,0.1065213233232498,-0.5271064639091492,1.35
0.6352793574333191,0.0908133536577224,-0.3700268566608429,1.35
0.5602301955223083,0.0401988103985786,-0.1728046387434005,1.36
0.4083865284919739,0.085577368736267,-0.0837928503751754,1.36
0.0558300167322158,0.0070375530049204,0.1081933677196502,1.37
-0.2216773331165313,-0.2181099206209182,0.418861985206604,1.37
0.1099352240562439,-0.2320725470781326,0.6160841584205627,1.38
0.2547975778579712,-0.0941915437579155,0.5933948755264282,1.38
0.3996599018573761,-0.0470676533877849,0.5584883093833923,1.39
0.3577719926834106,-0.0523036420345306,0.4502778947353363,1.39
0.6090993881225586,-0.0610302872955799,0.3315955102443695,1.4
0.6178260445594788,-0.0627756118774414,0.16404390335083,1.4
0.3403187096118927,-0.0104157393798232,0.069796122610569,1.41
0.2111643254756927,-0.0348503477871418,0.0261628944426774,1.41
0.0401220545172691,0.0175095275044441,-0.0436502732336521,1.42
0.0837552845478057,0.0279815029352903,-0.0768115371465683,1.42
-0.0925229713320732,0.0768507272005081,-0.0593582354485988,1.43
0.0558300167322158,0.0785960555076599,-0.0419049449265003,1.43
-0.2251679897308349,0.0157641973346471,-0.0227063242346048,1.44
0.1378604918718338,-0.0104157393798232,0.01918157748878,1.44
0.2600335478782654,0.0419441387057304,-0.0052530323155224,1.45
0.3630079627037048,0.0646334215998649,0.0244175642728805,1.45
0.2792321741580963,0.0384534820914268,0.0750321075320243,1.46
-0.0349271036684513,-0.0034344226587563,0.0052189431153237,1.46
0.3577719926834106,0.0297268312424421,-0.0279423128813505,1.47
0.2408349215984344,0.0681240782141685,-0.020960995927453,1.47
0.3490453362464905,0.0401988103985786,0.0540881641209125,1.48
0.0261594224721193,0.0297268312424421,0.047106847167015,1.48
0.2216362953186035,0.0087828822433948,0.0593241490423679,1.49
0.2303629368543625,0.0157641973346471,0.0750321075320243,1.49
0.1762577295303344,0.061142761260271,0.0628148019313812,1.5
0.2460709065198898,0.061142761260271,0.0383802019059658,1.5
-0.1797894239425659,-0.0016890933038666,0.0453615151345729,1.51
0.3368280529975891,-0.0383410081267356,0.029653551056981,1.51
0.1640404313802719,0.0471801273524761,-0.020960995927453,1.52
0.3979145586490631,0.0803413838148117,-0.0244516544044017,1.52
0.2687602043151855,0.0489254556596279,-0.0157250072807073,1.53
0.1814937144517898,-0.0086704101413488,0.0087096020579338,1.53
0.3193747401237488,5.6235880038002506e-05,0.047106847167015,1.54
0.1186618655920028,0.0471801273524761,0.0052189431153237,1.54
0.2652695477008819,0.045434795320034,-0.0087436903268098,1.55
-0.1588454842567443,0.0419441387057304,-0.0960101559758186,1.55
0.2094189971685409,-0.0365956760942935,0.0069642723537981,1.56
0.1780030578374862,0.0122735407203435,-0.0087436903268098,1.56
0.3612626492977142,0.0681240782141685,-0.0174703374505043,1.57
0.2949401438236236,0.0838320404291153,-0.0715755447745323,1.57
-0.0104924933984875,-0.0104157393798232,0.0122002605348825,1.58
0.4659824073314667,-0.0278690326958894,0.0820134282112121,1.58
-0.1675721257925033,0.045434795320034,0.0418708585202693,1.59
0.1675310879945755,0.0733600631356239,0.0366348698735237,1.59
-0.0523803979158401,0.0419441387057304,0.00347361410968,1.6
0.0924819335341453,0.0070375530049204,-0.0244516544044017,1.6
0.4677277207374573,0.0419441387057304,-0.0890288352966308,1.61
0.2146549820899963,0.0489254556596279,-0.0628488957881927,1.61
0.544522225856781,0.031472161412239,-0.0087436903268098,1.62
0.0174327753484249,0.031472161412239,-0.1466246992349624,1.62
0.3996599018573761,0.0157641973346471,-0.0680848881602287,1.63
0.2460709065198898,0.0244908444583416,-0.0296876411885023,1.63
0.3141387701034546,5.6235880038002506e-05,0.0261628944426774,1.64
0.2373442500829696,0.0262361746281385,0.0261628944426774,1.64
-0.0820509940385818,-0.0365956760942935,0.0418708585202693,1.65
0.373479962348938,5.6235880038002506e-05,0.0715414509177208,1.66
0.1099352240562439,5.6235880038002506e-05,0.0680507943034172,1.66
0.2111643254756927,0.0524161159992218,0.1081933677196502,1.67
-0.0558710545301437,0.0070375530049204,0.0540881641209125,1.67
0.0575753450393676,5.6235880038002506e-05,0.0558334924280643,1.68
0.1588044464588165,0.0401988103985786,-0.0017623737221583,1.68
0.116916537284851,5.6235880038002506e-05,0.0558334924280643,1.69
0.4502744376659393,0.0262361746281385,0.0750321075320243,1.69
0.0313954055309295,-0.0139063978567719,0.029653551056981,1.7
0.3368280529975891,0.031472161412239,0.0122002605348825,1.7
0.3333373665809631,-0.0016890933038666,0.0453615151345729,1.71
0.1378604918718338,0.0122735407203435,0.0628148019313812,1.71
-0.1762987673282623,0.0332174934446811,0.031398881226778,1.72
-0.1745534390211105,-0.0557942986488342,0.0558334924280643,1.72
0.2059283256530761,-0.0051797516644001,0.0436161868274211,1.73
0.1553137898445129,0.0367081500589847,0.0052189431153237,1.73
0.3123934268951416,0.0646334215998649,-1.704443639027886e-05,1.74
0.0750286355614662,5.6235880038002506e-05,0.031398881226778,1.74
0.417113184928894,-0.0348503477871418,0.047106847167015,1.75
0.2216362953186035,0.0070375530049204,0.0680507943034172,1.75
0.2076736539602279,0.001801565173082,0.1326279789209365,1.76
0.136115163564682,0.0070375530049204,0.1308826506137848,1.76
-0.1989880502223968,-0.0034344226587563,-0.0069983615539968,1.77
-0.1623361408710479,0.1117573082447052,-0.2077112197875976,1.77
-0.2461119443178177,0.1798251420259475,-0.2618164420127868,1.78
0.0401220545172691,0.2025144249200821,-0.287996381521225,1.78
-0.4188995361328125,0.2461476624011993,-0.4101694226264953,1.79
-0.2705465257167816,0.1693531721830368,-0.4503119885921478,1.79
0.0156874451786279,0.1222292855381965,-0.4834732413291931,1.8
-0.1012496128678321,0.158881202340126,-0.5044171810150146,1.8
-0.0349271036684513,0.2234583795070648,-0.4241320490837097,1.81
-0.4049368798732757,0.0820867121219635,-0.1309167444705963,1.81
-0.2618198990821838,-0.1064088493585586,0.1849878579378128,1.82
-0.2024787068367004,-0.1256074607372284,0.289707601070404,1.82
-0.2356399595737457,-0.0784835815429687,0.2600370049476623,1.83
-0.2827638387680053,-0.0261237043887376,0.2216397672891616,1.83
-0.2251679897308349,-0.0819742381572723,0.2216397672891616,1.84
-0.1274295598268509,-0.0889555513858795,0.1657892316579818,1.84
-0.1850254237651825,-0.0715022608637809,0.1256466507911682,1.85
0.2006923407316208,-0.0557942986488342,0.1483359336853027,1.85
0.0104514574632048,-0.0680116042494773,0.118665337562561,1.86
0.0802646279335022,-0.0924462154507637,0.0680507943034172,1.86
0.2635242044925689,-0.0802289098501205,0.069796122610569,1.87
0.2286176085472107,-0.043576993048191,0.031398881226778,1.87
0.3298467099666595,0.0524161159992218,-0.0611035674810409,1.88
-0.0872869789600372,0.0175095275044441,-0.0384142883121967,1.88
0.0226687621325254,-0.0191423874348402,0.0523428358137607,1.89
-0.0174738094210624,-0.0069250809028744,0.0872494131326675,1.89
-0.143137514591217,0.0506707839667797,-0.0069983615539968,1.9
-0.1954973936080932,0.0506707839667797,-0.0366689562797546,1.9
-0.2199320048093795,-0.0086704101413488,0.0087096020579338,1.91
0.0244140923023223,0.0052922237664461,0.0069642723537981,1.91
-0.1309202164411544,0.0210001859813928,-0.0680848881602287,1.92
0.1780030578374862,0.0157641973346471,-0.0157250072807073,1.92
0.2059283256530761,-0.0243783742189407,0.0680507943034172,1.93
0.0610660053789615,0.0157641973346471,0.0523428358137607,1.93
0.12564317882061,0.0122735407203435,0.0261628944426774,1.94
-2.0517873053904623e-05,-0.0104157393798232,0.0523428358137607,1.94
0.233853593468666,-0.0156517270952463,0.0820134282112121,1.95
-0.0837963223457336,0.0262361746281385,-0.0017623737221583,1.95
0.0855006128549575,5.6235880038002506e-05,-0.0453956015408039,1.96
0.1570591181516647,-0.0121610686182975,-0.0366689562797546,1.96
0.0017248113872483,0.0052922237664461,-1.704443639027886e-05,1.97
0.0715379789471626,-0.0191423874348402,0.0017282847547903,1.97
-0.1239388957619667,-0.0086704101413488,-0.0174703374505043,1.98
0.0453580394387245,-0.0313596874475479,-1.704443639027886e-05,1.98
-0.0296911131590604,0.0349628217518329,-1.704443639027886e-05,1.99
-0.153609499335289,-0.0243783742189407,-0.0349236279726028,1.99
0.1081898957490921,5.6235880038002506e-05,-0.0192156676203012,1.1
0.0977179184556007,-0.0313596874475479,-0.0192156676203012,2.0
0.0558300167322158,0.0524161159992218,-0.0296876411885023,2.1
0.0558300167322158,0.0105282114818692,-0.0139796780422329,2.1
0.0610660053789615,-0.0121610686182975,0.0505975037813186,2.2
0.0837552845478057,5.6235880038002506e-05,0.0523428358137607,2.2
-0.1832800954580307,0.0332174934446811,0.0558334924280643,2.3
-0.0366724319756031,-0.0296143610030412,0.0785227715969085,2.3
-0.0663430318236351,-0.0034344226587563,0.0436161868274211,2.4
-0.1448828428983688,0.0244908444583416,-0.0401596166193485,2.4
0.0174327753484249,0.031472161412239,-0.0698302164673805,2.5
0.0331407375633716,-0.0016890933038666,-0.0855381786823272,2.5
0.0924819335341453,0.0087828822433948,-0.1152087748050689,2.6
0.0558300167322158,0.0140188699588179,-0.092519499361515,2.6
0.12564317882061,5.6235880038002506e-05,-0.0890288352966308,2.7
0.0139421159401535,-0.0086704101413488,-0.0296876411885023,2.7
0.0261594224721193,-0.0173970572650432,-0.0698302164673805,2.8
0.0802646279335022,0.0227455142885446,-0.0227063242346048,2.8
-0.0872869789600372,-0.0191423874348402,-0.0611035674810409,2.9
-0.0052565056830644,-0.0156517270952463,-0.033178299665451,2.9
0.0994632467627525,-0.0016890933038666,-0.0541222505271434,2.1
-0.1291748881340026,0.0244908444583416,0.0087096020579338,2.1
0.0313954055309295,5.6235880038002506e-05,0.0279082227498292,2.11
-0.08030566573143,-0.0156517270952463,0.0209269057959318,2.11
-0.0174738094210624,-0.0296143610030412,0.017436247318983,2.12
-0.0401630923151969,0.0175095275044441,0.029653551056981,2.12
-0.0279457848519086,-0.0139063978567719,-0.0122343488037586,2.13
0.1116805523633956,0.0122735407203435,-1.704443639027886e-05,2.13
0.0697926506400108,-0.0243783742189407,0.0418708585202693,2.14
0.1186618655920028,0.0157641973346471,0.0401255302131176,2.14
0.0366313941776752,-0.0156517270952463,0.0418708585202693,2.15
0.0226687621325254,-0.0139063978567719,0.0279082227498292,2.15
0.054084688425064,-0.0016890933038666,0.0279082227498292,2.16
-0.1448828428983688,0.0244908444583416,-0.0244516544044017,2.16
-0.0279457848519086,-0.0139063978567719,-0.0087436903268098,2.17
-0.0715790167450904,-0.0156517270952463,-0.0017623737221583,2.17
-0.0122378226369619,-0.0121610686182975,0.069796122610569,2.18
0.1919656991958618,-0.0051797516644001,0.0645601376891136,2.18
-0.0070018349215388,-0.0208877157419919,0.0523428358137607,2.19
0.1343698352575302,-0.0313596874475479,0.0575788207352161,2.19
0.0942272618412971,0.0035468942951411,0.0802680999040603,2.2
0.0471033714711666,0.001801565173082,-0.0052530323155224,2.2
0.0034701405093073,5.6235880038002506e-05,0.0279082227498292,2.21
-0.1082309335470199,-0.0365956760942935,0.0017282847547903,2.21
0.1204072013497352,0.0105282114818692,0.0767774432897567,2.22
-2.0517873053904623e-05,0.0052922237664461,-0.0261969845741987,2.22
-0.0401630923151969,0.0070375530049204,-0.0157250072807073,2.23
0.2513068914413452,-0.0278690326958894,0.0244175642728805,2.23
-0.0104924933984875,-0.0051797516644001,0.1064480394124984,2.24
0.2390895932912826,0.0070375530049204,0.029653551056981,2.24
0.1081898957490921,0.0157641973346471,0.029653551056981,2.25
0.0697926506400108,-0.0016890933038666,0.0366348698735237,2.25
0.0121967867016792,0.0401988103985786,0.0279082227498292,2.26
-0.1082309335470199,0.0506707839667797,-0.0907741636037826,2.26
0.0383767262101173,0.0838320404291153,-0.1693139821290969,2.27
-0.1082309335470199,0.085577368736267,-0.1570966839790344,2.27
-0.0262004565447568,0.0925586894154548,-0.1186994314193725,2.28
0.1378604918718338,0.1204839572310447,-0.1588420122861862,2.28
0.0523393601179122,0.1553905457258224,-0.1832766234874725,2.29
0.1343698352575302,0.1274652779102325,-0.0488862618803978,2.29
0.1326245069503784,0.1222292855381965,-0.0279423128813505,2.3
0.0436127111315727,0.1082666516304016,-0.0104890195652842,2.3
-0.0244551263749599,0.1012853309512138,-0.0035077028442174,2.31
-0.0715790167450904,0.0803413838148117,0.0767774432897567,2.31
-0.0401630923151969,0.1065213233232498,0.0453615151345729,2.32
-0.1762987673282623,0.1065213233232498,0.029653551056981,2.32
-0.0419084206223487,0.0628880858421325,0.0663054659962654,2.33
0.0418673828244209,0.0943040177226066,0.0924854055047035,2.33
-0.050635065883398,0.1100119799375534,-1.704443639027886e-05,2.34
0.1116805523633956,0.113502636551857,-0.0035077028442174,2.34
0.0226687621325254,0.0593974292278289,0.0645601376891136,2.35
0.0750286355614662,0.0820867121219635,0.0680507943034172,2.35
0.0558300167322158,0.1117573082447052,-0.0087436903268098,2.36
0.0121967867016792,0.1152479648590087,-0.020960995927453,2.36
0.0872459411621093,0.0803413838148117,0.0837587565183639,2.37
-0.0296911131590604,0.0873226970434188,0.0663054659962654,2.37
-0.0680883601307869,0.1117573082447052,-0.0104890195652842,2.38
0.0174327753484249,0.0960493460297584,-0.0104890195652842,2.38
-0.0209644678980112,0.0820867121219635,0.0872494131326675,2.39
0.0383767262101173,0.1065213233232498,0.0401255302131176,2.39
0.0052154697477817,0.1257199347019195,-0.0104890195652842,2.4
0.0244140923023223,0.085577368736267,0.0279082227498292,2.4
0.1308791786432266,0.0471801273524761,0.1465906053781509,2.41
-0.0087471641600131,0.0768507272005081,0.0558334924280643,2.41
0.0872459411621093,0.0803413838148117,0.0226722341030836,2.42
-0.0070018349215388,0.0122735407203435,0.0226722341030836,2.42
0.0226687621325254,-0.0051797516644001,0.0820134282112121,2.43
0.0471033714711666,0.0087828822433948,-0.0087436903268098,2.43
-0.0680883601307869,0.0105282114818692,-0.07855686545372,2.44
0.0401220545172691,-0.0034344226587563,-0.0837928503751754,2.44
-0.0104924933984875,-0.0121610686182975,-0.0069983615539968,2.45
0.0139421159401535,0.0332174934446811,-0.0384142883121967,2.45
0.0331407375633716,0.0349628217518329,-0.033178299665451,2.46
-0.0192191395908594,0.019254857674241,-1.704443639027886e-05,2.46
0.1483324617147445,0.001801565173082,0.0523428358137607,2.47
0.0436127111315727,0.0628880858421325,-0.0279423128813505,2.47
0.0558300167322158,0.0436894670128822,-0.0069983615539968,2.48
0.0697926506400108,0.0052922237664461,0.069796122610569,2.48
-0.0174738094210624,-0.0191423874348402,0.0872494131326675,2.49
-0.0104924933984875,0.0384534820914268,0.0226722341030836,2.49
-0.0349271036684513,0.019254857674241,0.0453615151345729,2.5
-0.1379015296697616,-0.0156517270952463,0.0872494131326675,2.5
-0.0244551263749599,-0.0051797516644001,0.0540881641209125,2.51
-0.0995042845606803,0.0698694065213203,-0.0645942315459251,2.51
0.0017248113872483,0.045434795320034,-0.0820475220680236,2.52
0.0610660053789615,0.0105282114818692,-0.0680848881602287,2.52
0.0994632467627525,-0.0086704101413488,-0.0611035674810409,2.53
0.0732833072543144,0.0419441387057304,-0.0977554842829704,2.53
0.1081898957490921,0.0210001859813928,-0.0506315901875495,2.54
0.1081898957490921,-0.0069250809028744,-0.0087436903268098,2.54
0.068047322332859,-0.0208877157419919,0.0122002605348825,2.55
0.0139421159401535,0.0297268312424421,-0.0279423128813505,2.55
-0.0070018349215388,0.0157641973346471,-0.0069983615539968,2.56
-0.0262004565447568,5.6235880038002506e-05,0.0122002605348825,2.56
-0.0314364433288574,-0.0086704101413488,0.0104549312964081,2.57
-0.0262004565447568,0.0489254556596279,-0.0314329676330089,2.57
-0.0698336884379386,0.0349628217518329,-0.047140933573246,2.58
0.0313954055309295,0.001801565173082,0.0104549312964081,2.58
0.0715379789471626,-0.0191423874348402,0.031398881226778,2.59
0.0244140923023223,0.019254857674241,-0.0192156676203012,2.59
0.0872459411621093,0.0244908444583416,-0.0506315901875495,2.6
0.0331407375633716,0.0105282114818692,-0.0104890195652842,2.6
0.0942272618412971,-0.0121610686182975,0.00347361410968,2.61
-0.089032307267189,0.0471801273524761,-0.0558675788342952,2.61
-0.0541257262229919,0.0244908444583416,-0.0715755447745323,2.62
-0.0488897375762462,5.6235880038002506e-05,-1.704443639027886e-05,2.62
-0.0436537489295005,-0.0173970572650432,0.017436247318983,2.63
-0.0331817753612995,0.0419441387057304,-0.0488862618803978,2.63
-0.0488897375762462,0.0297268312424421,-0.0401596166193485,2.64
-0.0331817753612995,-0.0226330440491437,0.0907400697469711,2.64
0.1099352240562439,-0.0296143610030412,0.118665337562561,2.65
-2.0517873053904623e-05,0.0384534820914268,0.031398881226778,2.65
0.0593206733465194,-0.0173970572650432,0.0977213904261589,2.66
0.0348860658705234,0.0436894670128822,-0.0087436903268098,2.67
0.0750286355614662,-0.0121610686182975,0.0732867792248725,2.69
-0.094268299639225,0.0541614443063735,-0.020960995927453,2.69
0.0244140923023223,0.0506707839667797,-0.0419049449265003,2.7
-0.0453990772366523,5.6235880038002506e-05,0.0383802019059658,2.7
0.0174327753484249,-0.0226330440491437,0.0645601376891136,2.71
0.0191781055182218,0.0506707839667797,-0.020960995927453,2.71
-0.0453990772366523,0.0628880858421325,-0.0628488957881927,2.72
-0.0192191395908594,0.0052922237664461,0.0279082227498292,2.72
0.0383767262101173,-0.0173970572650432,0.069796122610569,2.73
-0.1047402769327163,0.0419441387057304,-0.0366689562797546,2.73
-0.00351117644459,0.061142761260271,-0.0837928503751754,2.74
-0.022709796205163,0.0140188699588179,-1.704443639027886e-05,2.74
-0.0244551263749599,-0.0296143610030412,0.0680507943034172,2.75
0.0436127111315727,0.0210001859813928,-0.0174703374505043,2.75
-0.1152122467756271,0.031472161412239,-0.0820475220680236,2.76
0.062811329960823,-0.0121610686182975,-1.704443639027886e-05,2.76
0.0244140923023223,-0.0278690326958894,0.0453615151345729,2.77
-0.094268299639225,0.0262361746281385,-0.0436502732336521,2.77
-0.0262004565447568,0.0349628217518329,-0.0401596166193485,2.78
-0.0052565056830644,-0.0191423874348402,0.06106948107481,2.78
0.0505940280854702,-0.0278690326958894,0.0907400697469711,2.79
0.0034701405093073,0.045434795320034,-0.0104890195652842,2.79
-2.0517873053904623e-05,0.0646334215998649,-0.0296876411885023,2.8
0.0924819335341453,-0.0139063978567719,0.0872494131326675,2.8
0.0348860658705234,-0.0121610686182975,0.0663054659962654,2.81
0.0174327753484249,0.0332174934446811,-0.0453956015408039,2.81
0.0226687621325254,0.0646334215998649,-0.0523769222199916,2.82
-0.0279457848519086,-0.0104157393798232,0.031398881226778,2.82
0.0313954055309295,-0.0104157393798232,0.0575788207352161,2.83
-0.0157284792512655,0.031472161412239,-0.0436502732336521,2.83
-0.0768150091171264,0.0576521009206771,-0.0488862618803978,2.84
0.0523393601179122,-0.0121610686182975,0.0436161868274211,2.84
-0.0017658470897004,-0.0121610686182975,0.0523428358137607,2.85
0.0209234338253736,0.019254857674241,-0.0244516544044017,2.85
-0.0471444092690944,0.0541614443063735,-0.020960995927453,2.86
0.0488486997783184,-0.0051797516644001,0.0645601376891136,2.86
0.0767739713191986,-0.0173970572650432,0.0837587565183639,2.87
0.0383767262101173,0.0384534820914268,-0.0087436903268098,2.87
-0.0279457848519086,0.0698694065213203,-0.0401596166193485,2.88
0.0907365977764129,0.0087828822433948,0.0331442132592201,2.88
0.0558300167322158,-0.0156517270952463,0.0261628944426774,2.89
0.0348860658705234,0.031472161412239,-0.0768115371465683,2.89
0.0715379789471626,0.0838320404291153,-0.1221900954842567,2.9
0.0174327753484249,-0.0051797516644001,0.00347361410968,2.9
0.062811329960823,-0.0261237043887376,0.029653551056981,2.91
0.0418673828244209,0.019254857674241,-0.0593582354485988,2.91
-0.0733243450522422,0.0419441387057304,-0.07855686545372,2.92
0.0593206733465194,-0.0069250809028744,0.0505975037813186,2.92
-0.00351117644459,-0.0383410081267356,0.0715414509177208,2.93
0.1151712089776992,5.6235880038002506e-05,0.0104549312964081,2.93
0.0121967867016792,0.0576521009206771,-0.0087436903268098,2.94
0.0924819335341453,0.0262361746281385,0.031398881226778,2.94
0.1465871334075927,5.6235880038002506e-05,0.0540881641209125,2.95
0.0121967867016792,0.0157641973346471,-0.0174703374505043,2.95
0.0139421159401535,0.045434795320034,-0.0261969845741987,2.96
-0.0645977035164833,0.0210001859813928,0.047106847167015,2.96
-0.0523803979158401,-0.0208877157419919,0.0680507943034172,2.97
-0.0401630923151969,-0.0173970572650432,0.0558334924280643,2.97
-0.1361562013626098,0.031472161412239,0.0348895415663719,2.98
-0.1239388957619667,0.0175095275044441,0.0488521754741668,2.98
-0.0279457848519086,-0.0121610686182975,0.0366348698735237,2.99
0.0139421159401535,0.0122735407203435,-0.033178299665451,2.99
-0.0087471641600131,0.0524161159992218,-0.1029914692044258,2.1
0.1116805523633956,0.0489254556596279,-0.0715755447745323,3.0
0.0872459411621093,-0.0121610686182975,-0.0436502732336521,3.1
0.0505940280854702,0.0332174934446811,-0.0698302164673805,3.2
0.0523393601179122,0.0419441387057304,-0.0488862618803978,3.2
0.0383767262101173,-0.0365956760942935,0.017436247318983,3.3
0.0017248113872483,-0.0261237043887376,0.00347361410968,3.3
-0.0087471641600131,0.001801565173082,-0.020960995927453,3.4
-0.0960136279463768,0.0384534820914268,0.0087096020579338,3.4
-0.00351117644459,-0.0191423874348402,0.0505975037813186,3.5
0.0017248113872483,-0.0191423874348402,0.0523428358137607,3.5
-0.0663430318236351,0.019254857674241,-0.0035077028442174,3.6
-0.0663430318236351,0.0524161159992218,-0.0122343488037586,3.6
0.0767739713191986,-0.0034344226587563,0.0366348698735237,3.7
0.0156874451786279,-0.0243783742189407,0.0418708585202693,3.7
0.0767739713191986,0.0070375530049204,-0.0349236279726028,3.8
-0.0209644678980112,0.0646334215998649,-0.0733208730816841,3.8
0.0471033714711666,-0.0173970572650432,0.0052189431153237,3.9
0.0575753450393676,-0.0208877157419919,0.0244175642728805,3.9
-0.0663430318236351,0.001801565173082,-0.0384142883121967,3.1
-0.0419084206223487,0.0628880858421325,-0.0593582354485988,3.1
-0.0401630923151969,5.6235880038002506e-05,-0.0069983615539968,3.11
0.0174327753484249,-0.0173970572650432,0.0122002605348825,3.11
0.0174327753484249,0.0175095275044441,-0.0750662013888359,3.12
-0.1448828428983688,0.0768507272005081,-0.0733208730816841,3.12
0.0348860658705234,-0.0173970572650432,0.047106847167015,3.13
0.0593206733465194,-0.0313596874475479,0.0855040848255157,3.13
0.0139421159401535,0.0210001859813928,-0.0174703374505043,3.14
0.0034701405093073,0.1065213233232498,-0.0488862618803978,3.14
0.0383767262101173,0.0419441387057304,0.0122002605348825,3.15
0.0244140923023223,0.0436894670128822,0.0418708585202693,3.15
0.0383767262101173,0.0785960555076599,-0.0104890195652842,3.16
-0.0872869789600372,0.1379372477531433,-0.0174703374505043,3.16
-0.0157284792512655,0.0943040177226066,0.0540881641209125,3.17
0.062811329960823,0.0681240782141685,0.0855040848255157,3.17
-0.0645977035164833,0.0925586894154548,0.0156909171491861,3.18
0.0436127111315727,0.1501545459032058,-0.0122343488037586,3.18
-0.0785603374242782,0.1169932931661605,0.0244175642728805,3.19
0.0313954055309295,0.0768507272005081,0.0663054659962654,3.19
0.0383767262101173,0.1065213233232498,-0.0035077028442174,3.2
-0.0628523677587509,0.1623718589544296,-0.0384142883121967,3.2
-0.0174738094210624,0.1414279043674469,0.0087096020579338,3.21
-0.0122378226369619,0.0977946743369102,0.0558334924280643,3.21
0.0052154697477817,0.1030306592583656,-0.0104890195652842,3.22
-0.0174738094210624,0.148409217596054,-0.0419049449265003,3.22
-0.0593617111444473,0.1553905457258224,-0.0122343488037586,3.23
0.0226687621325254,0.0943040177226066,0.0488521754741668,3.23
0.0174327753484249,0.0681240782141685,0.0261628944426774,3.24
-0.050635065883398,0.0943040177226066,0.0017282847547903,3.24
0.0069607989862561,0.1169932931661605,0.017436247318983,3.25
0.0523393601179122,0.104775995016098,0.0383802019059658,3.25
-0.0471444092690944,0.0751053914427757,0.029653551056981,3.26
