1750190241,363246582,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.436201274394989,-7.907513618469238,-5.234879016876221,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1750190241,373150879,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.41462621092796326,-10.286623001098633,-5.075514316558838,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1750190241,383055176,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.5508400201797485,-12.194738388061523,0.2767590284347534,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1750190241,392959229,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.04736395180225372,-6.680774211883545,-5.0672430992126465,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1750190241,402864502,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.6887169480323792,-7.066483974456787,-6.951799392700195,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1750190241,412768799,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-1.5243971347808838,-12.613860130310059,-2.1755995750427246,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1750190241,422674072,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.805391252040863,-10.608617782592773,-1.039297103881836,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1750190241,432578369,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.26390984654426575,-5.287811279296875,-7.75922155380249,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1750190241,442482422,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.3151913583278656,-8.275066375732422,-7.968500137329102,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1750190241,452386719,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-1.809921383857727,-13.823363304138184,-4.152059078216553,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1750190241,462291016,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.806636393070221,-12.384822845458984,-1.4782145023345947,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1750190241,472195068,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,4.739283561706543,-4.236623764038086,-0.1899876594543457,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1750190241,482100342,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,2.7679853439331055,-4.679317474365234,-7.95217752456665,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1750190241,492005615,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-1.2999584674835205,-13.956267356872559,-3.2067110538482666,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1750190241,501909668,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.5024005770683289,-14.322190284729004,-0.4526468515396118,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1750190241,511814941,camera_accel_optical_frame,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,4.736308574676514,-6.537990570068359,-0.5176365375518799,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
